"station","code","lat","long"
"http://nl.dbpedia.org/resource/Station_De_Panne","1000013","51.07722091674805","2.602499961853027"
"http://nl.dbpedia.org/resource/Station_Landelies","1000683","50.37749862670898","4.350833415985107"
"http://nl.dbpedia.org/resource/Station_Aarsele","1000010","50.98444366455078","3.4186110496521"
"http://nl.dbpedia.org/resource/Station_Paliseul","1000951","49.89500045776367","5.119166851043701"
"http://nl.dbpedia.org/resource/Station_Gedinne","1000435","49.98444366455078","4.978333473205566"
"http://nl.dbpedia.org/resource/Station_Binche","1000158","50.40861129760742","4.172777652740479"
"http://nl.dbpedia.org/resource/Station_Sleidinge","1001091","51.1261100769043","3.677777767181396"
"http://nl.dbpedia.org/resource/Station_Ieper","1000602","50.8477783203125","2.876666784286499"
"http://nl.dbpedia.org/resource/Station_Bissegem","1000160","50.82555389404297","3.223888874053955"
"http://nl.dbpedia.org/resource/Station_Kortemark","1000647","51.02527618408203","3.044722318649292"
"http://nl.dbpedia.org/resource/Station_Herstal","1000562","50.66055679321289","5.622777938842773"
"http://nl.dbpedia.org/resource/Station_Verviers-Centraal","1001177","50.58777618408203","5.85444450378418"
"http://nl.dbpedia.org/resource/Station_Dilbeek","1000328","50.86639022827148","4.243888854980469"
"http://nl.dbpedia.org/resource/Station_Ternat","1001131","50.87444305419922","4.165833473205566"
"http://nl.dbpedia.org/resource/Station_Liedekerke","1000725","50.88249969482422","4.095277786254883"
"http://nl.dbpedia.org/resource/Station_Athus","1000078","49.56333160400391","5.828610897064209"
"http://nl.dbpedia.org/resource/Station_Charleroi-Zuid","1000259","50.40444564819336","4.438611030578613"
"http://nl.dbpedia.org/resource/Station_Roux","1001018","50.44305419921875","4.3938889503479"
"http://nl.dbpedia.org/resource/Station_Aubange","1001841","49.5636100769043","5.799166679382324"
"http://nl.dbpedia.org/resource/Station_Dolhain-Gileppe","1000331","50.625","5.938055515289307"
"http://nl.dbpedia.org/resource/Station_Erquelinnes","1000369","50.30416488647461","4.113611221313477"
"http://nl.dbpedia.org/resource/Station_Bornem","1000192","51.09916687011719","4.240277767181396"
"http://nl.dbpedia.org/resource/Station_Waterloo","1001218","50.74805450439453","4.361666679382324"
"http://nl.dbpedia.org/resource/Station_Eine","1000348","50.87027740478516","3.623888969421387"
"http://nl.dbpedia.org/resource/Station_Thuin","1001139","50.34249877929688","4.288610935211182"
"http://nl.dbpedia.org/resource/Station_Anseremme","1000034","50.23749923706055","4.904722213745117"
"http://nl.dbpedia.org/resource/Station_Graide","1000480","49.93361282348633","5.0436110496521"
"http://nl.dbpedia.org/resource/Station_Aye","1000100","50.22416687011719","5.301388740539551"
"http://nl.dbpedia.org/resource/Station_Beernem","1000127","51.12833404541016","3.329444408416748"
"http://nl.dbpedia.org/resource/Station_Anzegem","1000066","50.82638931274414","3.493888854980469"
"http://nl.dbpedia.org/resource/Station_Bambrugge","1000110","50.91361236572266","3.935555458068848"
"http://nl.dbpedia.org/resource/Station_Erpe-Mere","1000367","50.929443359375","3.962777853012085"
"http://nl.dbpedia.org/resource/Station_Burst","1000235","50.90694427490234","3.922499895095825"
"http://nl.dbpedia.org/resource/Station_Courrière","1000287","50.38750076293945","4.995833396911621"
"http://nl.dbpedia.org/resource/Station_Kwatrecht","1000654","50.99139022827148","3.829444408416748"
"http://nl.dbpedia.org/resource/Station_Doornik","1001154","50.61277770996094","3.396944522857666"
"http://nl.dbpedia.org/resource/Station_Hoeilaart","1000572","50.7599983215332","4.467777729034424"
"http://nl.dbpedia.org/resource/Station_Diksmuide","1000327","52.5966682434082","3.026111125946045"
"http://nl.dbpedia.org/resource/Station_Groot-Bijgaarden","1000488","50.86611175537109","4.245277881622314"
"http://nl.dbpedia.org/resource/Station_Libramont","1000723","49.91999816894531","5.379166603088379"
"http://nl.dbpedia.org/resource/Station_Florenville","1000409","49.70694351196289","5.331666469573975"
"http://nl.dbpedia.org/resource/Station_Bastogne-Nord","1000124","50.00694274902344","5.720833301544189"
"http://nl.dbpedia.org/resource/Station_Aarlen","1000070","49.68027877807617","5.809722423553467"
"http://nl.dbpedia.org/resource/Station_Bergen","1000848","50.45388793945312","3.942500114440918"
"http://nl.dbpedia.org/resource/Station_Lodelinsart","1000747","50.43222045898438","4.462777614593506"
"http://nl.dbpedia.org/resource/Station_Marchienne-au-Pont","1000791","50.41222381591797","4.394166469573975"
"http://nl.dbpedia.org/resource/Station_Couillet","1000281","50.39277648925781","4.468888759613037"
"http://nl.dbpedia.org/resource/Station_Quévy","1000982","50.34138870239258","3.909444332122803"
"http://nl.dbpedia.org/resource/Station_Holleken","1000578","50.76416778564453","4.356944561004639"
"http://nl.dbpedia.org/resource/Station_Sint-Genesius-Rode","1001079","50.74222183227539","4.361666679382324"
"http://nl.dbpedia.org/resource/Station_De_Hoek","1000316","50.73860931396484","4.370833396911621"
"http://nl.dbpedia.org/resource/Station_Eigenbrakel","1000203","50.68416595458984","4.375833511352539"
"http://nl.dbpedia.org/resource/Station_Lillois","1000738","50.64527893066406","4.365833282470703"
"http://nl.dbpedia.org/resource/Station_Nijvel","1000911","50.60055541992188","4.335277557373047"
"http://nl.dbpedia.org/resource/Station_Kiewit","1000636","50.95444488525391","5.349722385406494"
"http://nl.dbpedia.org/resource/Station_Deinze","1000317","50.97805404663086","3.534722328186035"
"http://nl.dbpedia.org/resource/Station_Beauraing","1000126","50.11527633666992","4.9563889503479"
"http://nl.dbpedia.org/resource/Station_Bertrix","1000146","49.85277938842773","5.267777919769287"
"http://nl.dbpedia.org/resource/Station_Couvin","1000291","50.05638885498047","4.491944313049316"
"http://nl.dbpedia.org/resource/Station_Assesse","1000075","50.36805725097656","5.023055553436279"
"http://nl.dbpedia.org/resource/Station_Haaltert","1000494","50.90666580200195","4.023611068725586"
"http://nl.dbpedia.org/resource/Station_Carlsbourg","1000249","49.90722274780273","5.087500095367432"
"http://nl.dbpedia.org/resource/Station_Boussu","1000195","50.43583297729492","3.795277833938599"
"http://nl.dbpedia.org/resource/Station_Wichelen","1001253","51.00166702270508","3.969444513320923"
"http://nl.dbpedia.org/resource/Station_Schulen","1001061","50.96444320678711","5.186110973358154"
"http://nl.dbpedia.org/resource/Station_Chapois","1000257","50.26194381713867","5.124722003936768"
